Gender,Contacted,Primary_Bank_Type,City_Category_B,City_Category_C,Employer_Category1_B,Employer_Category1_C,Source_Category_B,Source_Category_C,Source_Category_D,Source_Category_E,Source_Category_F,Source_Category_G,Age_Cat_Middle-Aged,Age_Cat_Old,Age_Cat_Young,Employer_Cat3_MSF,Employer_Cat3_MSME,Employer_Cat3_PVT,Employer_Cat3_VSF,Employer_Category2,Var1,Lead_Creation_Month,City_Code,Source,Monthly_Income,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,loan_period_months,emi_recal,EMI-Monthly_Income_Ratio,Income_loan_Ratio,IR_15-20,IR_20-25,IR_25+
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,8,0.148587593,0.059790874,1200,0,19000,4,31.5,48,701,0.584166667,1.172309299,0,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.148587593,0.059790874,3700,1200,40000,5,15.5,60,962,0.584324324,0.777125031,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,8,-0.267721194,0.059790874,2220.4,0,38000,4.2,17.15,50.4,1063,0.478742569,1.259664204,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,0.148587593,-0.279868749,3200,1200,10000,2,15.748,24,488,0.5275,0.245467685,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,11,-0.267721194,-0.279868749,2300,0,33000,5,20,60,874,0.38,1.031380068,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,3800,0,30000,3,15.508,36,1047,0.275526316,0.602066881,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,0.148587593,0.059790874,8000,3200,20000,5,15.77,60,484,0.4605,0.179710163,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.034821904,0.059790874,2600,160,29200,2.8,18.65,33.6,1122,0.493076923,0.861557026,1,0,0
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,30000,3100,30000,3,15.748,36,1051,0.138366667,0.076261805,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,12,0.034821904,0.059790874,1820,400,20000,5,20,60,530,0.510989011,0.789934784,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,9,-0.267721194,0.059790874,2000,0,34000,4,18.09,48,1000,0.5,1.258689985,1,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.148587593,0.059790874,17000,0,120000,5,20,60,3179,0.187,0.507416932,1,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,4,1,-0.267721194,0.059790874,2000,400,30000,5,20,60,795,0.5975,1.07826098,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,0.059790874,2700,0,40000,5,19,60,1038,0.384444444,1.064949117,1,0,0
1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,10,-0.267721194,0.059790874,1952.5,0,44000,5,20,60,1166,0.597183099,1.6199226,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,10,11,0.034821904,0.059790874,3270,0,10000,4,20.578,48,307,0.093883792,0.226423814,0,1,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,6,0.034821904,0.059790874,2200,0,32000,5,16.75,60,791,0.359545455,1.045586405,1,0,0
1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,8,-0.267721194,0.059790874,2000,513.3,5000,5,18.15,60,127,0.32015,0.179710163,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,8,0.148587593,0.059790874,1600,0,24000,4,35.5,48,943,0.589375,1.11060881,0,0,1
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,1800,0,24000,3,31.5,36,1039,0.577222222,1.016824066,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,8,0.034821904,-0.279868749,5000,432.6,10000,2,17.218,24,495,0.18552,0.157099318,1,0,0
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,4,7,7,0.034821904,0.059790874,6200,0,112000,5,14.85,60,2656,0.428387097,1.298550858,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,9,0.148587593,0.059790874,2200,207.8,19000,2.6,20.26,31.2,788,0.452636364,0.66645816,0,1,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,8,0.148587593,0.059790874,1500,0,24000,4,31.5,48,885,0.59,1.184649397,0,0,1
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,9,0.148587593,0.059790874,1546,0,25000,4,18.25,48,738,0.477360931,1.197292809,1,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,7,-0.267721194,0.059790874,1400,200,13000,3.8,28,45.6,466,0.475714286,0.691596229,0,0,1
1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.148587593,-0.279868749,6000,0,20000,2,16.75,24,986,0.164333333,0.261832197,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,9,0.148587593,0.059790874,2000,0,34000,4,16.75,48,977,0.4885,1.258689985,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,2,8,0.148587593,0.059790874,1500,400,19000,5,19.38,60,497,0.598,0.910531495,1,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,12,0.148587593,0.059790874,2100,0,35000,4,28.5,48,1230,0.585714286,1.234009789,0,0,1
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.148587593,0.059790874,4000,0,30000,5,16.65,60,740,0.185,0.53913049,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,10,3,0.034821904,0.059790874,6600,0,50000,5,15.128,60,1193,0.180757576,0.544576253,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1849.7,0,30000,4.2,19.01,50.4,869,0.469805914,1.193774694,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,9,0.034821904,0.059790874,5600,3750,20000,4,14.488,48,551,0.768035714,0.264430669,0,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,8,0.034821904,-0.279868749,2600,0,47000,4,18.15,48,1384,0.532307692,1.338426002,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,11,-0.267721194,0.059790874,2500,0,24800,3.2,23.45,38.4,924,0.3696,0.752057951,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,2,11,0.034821904,0.059790874,1700,0,27000,4,31.5,48,996,0.585882353,1.17593874,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,9,0.034821904,0.059790874,1600,0,26000,4,13,48,698,0.43625,1.203159544,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,8,-0.267721194,-0.279868749,500,200,23200,4,31.5,48,856,2.112,3.435483252,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,-0.267721194,0.059790874,1600,650,9200,3.2,33.7,38.4,395,0.653125,0.435920687,0,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.148587593,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,3,-0.267721194,0.059790874,6500,2300,25000,4.4,16.04,52.8,663,0.455846154,0.281424315,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,5000,2876.6,35200,4,15.25,48,984,0.77212,0.521245735,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,3,0.148587593,0.059790874,3900,292.5,65000,5,15.5,60,1563,0.475769231,1.198067756,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.148587593,-0.279868749,3150,1100,41000,5,18.83,60,1060,0.685714286,0.935633867,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,4100,450,30000,4,14.516,48,828,0.311707317,0.541760395,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,2200,0,20000,5,18.93,60,518,0.235454545,0.653491503,1,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,1,0.148587593,0.059790874,1500,1000,13400,4.2,20,50.4,395,0.93,0.657530571,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,8,-0.267721194,0.059790874,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10,9,0.148587593,0.059790874,3600,664.4,35000,5,15.988,60,851,0.420944444,0.698872858,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,7,8,0.034821904,0.059790874,2500,0,30000,5,19.95,60,794,0.3176,0.862608784,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,5,0.034821904,0.059790874,1420,0,23000,4,31.5,48,848,0.597183099,1.19924895,0,0,1
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,11,0.148587593,0.059790874,4400,1565.7,10000,4,14.85,48,278,0.419022727,0.168274062,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,-0.267721194,-0.279868749,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,1500,350,14000,4,24.28,48,459,0.539333333,0.691045482,0,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,7,0.034821904,0.059790874,2800,600,30800,4.2,19.43,50.4,899,0.535357143,0.809645852,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,3000,1750,24200,3,16.148,36,853,0.867666667,0.61517856,1,0,0
1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.034821904,-0.279868749,3380,0,10000,3,16.15,36,352,0.104142012,0.225626642,1,0,0
1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,2,9,-0.267721194,0.059790874,2353,0,20000,3,18.15,36,725,0.308117297,0.648209137,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,9,0.034821904,0.059790874,2100,0,34000,4,18.16,48,1002,0.477142857,1.198752366,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,0.034821904,0.059790874,7000,0,13000,5,14.85,60,308,0.044,0.133498979,0,0,0
1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,10,3,0.148587593,0.059790874,5000,621.1,30000,3,14.85,36,1038,0.33182,0.45757083,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2,-0.267721194,0.059790874,2100,400,20000,4.4,18.63,52.8,558,0.456190476,0.696860208,1,0,0
1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,5500,0,99000,4,13.846,48,2698,0.490545455,1.332730572,0,0,0
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,2,9,0.148587593,0.059790874,1760,170,10000,5,18.5,60,257,0.242613636,0.40843219,1,0,0
0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,8,-0.267721194,0.059790874,998,0,27000,4.8,18.95,57.6,717,0.718436874,1.956290285,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10,8,0.148587593,0.059790874,20000,0,10000,2,15.218,24,486,0.0243,0.03927483,1,0,0
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,9,-0.267721194,0.059790874,1900,0,30000,4.6,20,55.2,835,0.439473684,1.14851104,1,0,0
1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,2,1,-0.267721194,0.059790874,2000,0,10000,3,18.15,36,362,0.181,0.381309025,1,0,0
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,6584.3,4000,20000,3.6,15.45,43.2,606,0.699542852,0.227575303,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2,9,0.148587593,0.059790874,1800,0,29000,4,31.5,48,1070,0.594444444,1.192876129,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10,9,0.034821904,0.059790874,4750,0,50000,3,12.99,36,1684,0.354526316,0.802755842,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,1555.1,0,23000,4,35.5,48,903,0.580670053,1.095063667,0,0,1
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,12,-0.267721194,-0.279868749,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,7,0.148587593,0.059790874,2300,0,20000,2,20.898,24,1027,0.446521739,0.683040514,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,3300,2200,14800,3.6,16.648,43.2,458,0.805454545,0.336010246,1,0,0
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,6,-0.267721194,0.059790874,1250,0,19000,4,35.5,48,746,0.5968,1.125416927,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.034821904,0.059790874,1100,300,7200,2.8,37,33.6,347,0.588181818,0.50212788,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.034821904,0.059790874,1500,0,35000,5,18.4,60,896,0.597333333,1.677294859,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10,9,0.034821904,0.059790874,5000,0,20000,3,13,36,674,0.1348,0.30504722,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,2,9,0.148587593,0.059790874,1400,0,10000,2,31.5,24,567,0.405,0.561068994,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,9,0.148587593,0.059790874,3000,0,52000,4,16,48,1474,0.491333333,1.28337018,1,0,0
0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,10,-0.267721194,-0.279868749,1150,0,35400,5,18.72,60,913,0.793913043,2.212779056,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.034821904,0.059790874,3900,0,30000,3,17.2,36,1073,0.275128205,0.586629269,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,1700,0,27000,4,31.5,48,996,0.585882353,1.17593874,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,5,-0.267721194,0.059790874,1650,450,16400,4.4,18.7,52.8,458,0.55030303,0.727268653,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,2400,0,66000,5,20,60,1749,0.72875,1.976811798,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,-0.267721194,0.059790874,1000,400,8000,3.8,36.7,45.6,328,0.728,0.595836751,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,-0.267721194,-0.279868749,1300,0,19000,4,35.5,48,746,0.573846154,1.082131661,0,0,1
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,10,12,0.148587593,0.059790874,4000,0,20000,2,15.19,24,972,0.243,0.392748295,1,0,0
1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,8,-0.267721194,0.059790874,1578.1,300,5000,1,32.2,12,493,0.50250301,0.256340374,0,0,1
1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,-0.267721194,0.059790874,1413.7,0,10000,4,18.25,48,295,0.208672278,0.523736205,1,0,0
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,7,5,0.148587593,0.059790874,3200,0,44000,3,16.25,36,1552,0.485,1.048599818,1,0,0
1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7,7,-0.267721194,-0.279868749,3400,1360,38000,5,20,60,1007,0.696176471,0.803410142,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0.034821904,0.059790874,2213,1600,22400,4.2,20.33,50.4,664,1.023045639,0.745021858,0,1,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,11,0.148587593,0.059790874,1305,0,19000,4,35.5,48,746,0.57164751,1.077985563,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,4,5,0.148587593,0.059790874,6200,0,111000,4,14.166,48,3042,0.490645161,1.325565354,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,8,-0.267721194,-0.279868749,2500,0,20000,5,16.75,60,494,0.1976,0.575072523,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,6,-0.267721194,0.059790874,1300,300,10000,3,37,36,464,0.587692308,0.586629269,0,0,1
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,10,7,0.034821904,-0.279868749,6300,3.9,50000,3.4,14.414,40.8,1557,0.247761905,0.598138345,0,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,10,4,-0.267721194,0.059790874,4800,1500,70000,5,20,60,1855,0.698958333,1.048309287,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,5,0.148587593,-0.279868749,3150,0,49000,5,19,60,1271,0.403492063,1.118196572,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,4,-0.267721194,0.059790874,10500,1650,55000,2.2,14.296,26.4,2440,0.38952381,0.409025374,0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,7,0.034821904,0.059790874,2408.6,0,35000,5,32.5,60,1187,0.492817404,1.044566257,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10,9,0.148587593,0.059790874,8000,0,10000,1,15.75,12,906,0.11325,0.101132686,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,10,9,0.148587593,0.059790874,5100,0,20000,1,13.75,12,1793,0.351568627,0.317279015,0,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,8,0.148587593,-0.279868749,1550,0,23000,4,35.5,48,903,0.582580645,1.09866678,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,11,-0.267721194,0.059790874,5000,650,46000,4.8,16.218,57.6,1155,0.361,0.665254625,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,4,0.148587593,0.059790874,1158.7,0,35400,5,18.8,60,914,0.788815051,2.196164593,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,7,9,-0.267721194,0.059790874,5500,1300,54000,4,14.716,48,1495,0.508181818,0.726943948,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,11,0.034821904,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,1350,0,21000,4,31.5,48,775,0.574074074,1.15174247,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1732.7,0,27800,3.8,28.85,45.6,1010,0.582905292,1.194974728,0,0,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,-0.267721194,0.059790874,2200,650,10000,3,28.5,36,416,0.484545455,0.346644568,0,0,1
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1580,0,25000,4,31.5,48,922,0.583544304,1.17152828,0,0,1
1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,8,-0.267721194,-0.279868749,10000,0,20000,4,14.86,48,555,0.0555,0.148081175,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,4000,0,40000,5,15.37,60,959,0.23975,0.718840654,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,10,2,0.034821904,0.059790874,5200,700,50000,5,14.758,60,1183,0.362115385,0.691192936,0,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4,4,9,0.148587593,0.059790874,2000,0,34000,4,18.15,48,1001,0.5005,1.258689985,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,-0.279868749,600,0,18800,3.8,31.5,45.6,712,1.186666667,2.333693943,0,0,1
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,11,-0.267721194,0.059790874,1560,500,11000,3,22.75,36,424,0.592307692,0.537743496,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,6,0.034821904,0.059790874,3800,0,30000,3.6,15.508,43.2,911,0.239736842,0.591483185,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,8,0.034821904,-0.279868749,1400,500,8000,3.4,35.6,40.8,341,0.600714286,0.430659609,0,0,1
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,2,0.148587593,0.059790874,3000,600,30000,5,16.998,60,746,0.448666667,0.718840654,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,10,7,0.034821904,0.059790874,3500,0,49000,2,23.95,24,2589,0.739714286,1.099695227,0,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,11,0.148587593,0.059790874,1450,500,10000,3.2,21.98,38.4,365,0.596551724,0.522843403,0,1,0
1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,10,4,-0.267721194,0.059790874,4450,0,50000,5,16.22,60,1222,0.274606742,0.807686128,1,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,8,-0.267721194,0.059790874,7500,0,135000,5,22,60,3729,0.4972,1.293913177,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,9,0.148587593,0.059790874,1800,600,8000,2,31.5,24,454,0.585555556,0.349109596,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,10,8,0.148587593,0.059790874,5000,0,10000,1,20.65,12,929,0.1858,0.161812298,0,1,0
1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,7,-0.267721194,0.059790874,1600,0,10000,5,20,60,265,0.165625,0.449275409,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,-0.267721194,-0.279868749,2500,0,10000,3,15.5,36,349,0.1396,0.30504722,1,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.148587593,0.059790874,2500,1500,30000,4.8,20,57.6,814,0.9256,0.867723424,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.148587593,0.059790874,2700,0,40000,3,19,36,1466,0.542962963,1.129804518,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,9,0.148587593,0.059790874,3300,0,50000,3,16.796,36,1778,0.538787879,1.155481893,1,0,0
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,7,-0.267721194,0.059790874,1500,0,10000,3,20,36,372,0.248,0.508412033,1,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,8,0.148587593,0.059790874,1860,0,31000,4,20,48,943,0.506989247,1.234009789,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,5,-0.267721194,0.059790874,3500,0,66000,5,14.342,60,1547,0.442,1.35552809,0,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,0.059790874,2100,0,20000,4,18.91,48,597,0.284285714,0.705148451,1,0,0
1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,8,-0.267721194,0.059790874,1500,0,22000,4,35.5,48,864,0.576,1.085928614,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.034821904,0.059790874,3200,204.2,30000,3,13.99,36,1025,0.384125,0.714954421,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,7,0.148587593,0.059790874,2000,0,27800,3,28.5,36,1157,0.5785,1.060039089,0,0,1
